,0
37424,0.89606994
37425,0.89606994
37426,0.84465116
37427,0.84465116
37428,0.9861579
37429,0.9974642
37430,0.9974642
37431,0.9974642
37432,0.9860946
37433,0.9860946
37434,0.29039854
37435,0.9475208
37436,0.9475208
37437,0.99749666
37438,0.99749666
37439,0.84539247
37440,0.84539247
37441,0.84539247
37442,0.14375435
37443,0.35699973
37444,0.1482391
37445,0.1482391
37446,0.13927828
37447,0.98568314
37448,0.98568314
37449,0.98568314
37450,0.2582374
37451,0.2582374
37452,0.977671
37453,0.977671
37454,0.977671
37455,0.83965385
37456,0.83965385
37457,0.7658609
37458,0.7658609
37459,0.7658609
37460,0.7851276
37461,0.7851276
37462,0.7851276
37463,0.4144666
37464,0.4144666
37465,0.743196
37466,0.743196
37467,0.743196
37468,0.5844397
37469,0.5844397
37470,0.05723137
37471,0.6659803
37472,0.8759126
37473,0.9962256
37474,0.9962256
37475,0.9962256
37476,0.29803225
37477,0.114283785
37478,0.28411248
37479,0.28411248
37480,0.28411248
37481,0.92526686
37482,0.92526686
37483,0.9359786
37484,0.9359786
37485,0.9511301
37486,0.8107403
37487,0.8107403
37488,0.92547685
37489,0.92547685
37490,0.90364766
37491,0.90364766
37492,0.90364766
37493,0.73289526
37494,0.73289526
37495,0.73289526
37496,0.23225597
37497,0.92714685
37498,0.92714685
37499,0.92714685
37500,0.8678304
37501,0.8678304
37502,0.8678304
37503,0.95793563
37504,0.95793563
37505,0.95793563
37506,0.9276107
37507,0.082488276
37508,0.082488276
37509,0.082488276
37510,0.94544446
37511,0.27844852
37512,0.3672575
37513,0.8819445
37514,0.8819445
37515,0.89487064
37516,0.89487064
37517,0.35885048
37518,0.35885048
37519,0.023014974
37520,0.023014974
37521,0.24428323
37522,0.0804727
37523,0.0804727
37524,0.3297643
37525,0.36579454
37526,0.36579454
37527,0.36579454
37528,0.55212045
37529,0.9578016
37530,0.9578016
37531,0.87789994
37532,0.87789994
37533,0.87789994
37534,0.21059947
37535,0.9808959
37536,0.9949498
37537,0.9949498
37538,0.10421578
37539,0.61387974
37540,0.61387974
37541,0.92359746
37542,0.92359746
37543,0.97874683
37544,0.97874683
37545,0.97874683
37546,0.9847089
37547,0.9847089
37548,0.06305344
37549,0.28501457
37550,0.28501457
37551,0.28501457
37552,0.915213
37553,0.915213
37554,0.915213
37555,0.12051794
37556,0.12051794
37557,0.12051794
37558,0.988504
37559,0.988504
37560,0.988504
37561,0.16761063
37562,0.16761063
37563,0.16761063
37564,0.99367464
37565,0.99367464
37566,0.99367464
37567,0.9403351
37568,0.9403351
37569,0.9403351
37570,0.98669666
37571,0.98669666
37572,0.98669666
37573,0.83548695
37574,0.83548695
37575,0.044201672
37576,0.044201672
37577,0.32786572
37578,0.9488927
37579,0.9488927
37580,0.9488927
37581,0.27447605
37582,0.27447605
37583,0.27447605
37584,0.8228748
37585,0.8228748
37586,0.69617975
37587,0.69617975
37588,0.69617975
37589,0.38473633
37590,0.64910954
37591,0.64910954
37592,0.9428322
37593,0.9428322
37594,0.9428322
37595,0.8303087
37596,0.8303087
37597,0.69709116
37598,0.69709116
37599,0.8670181
37600,0.41417345
37601,0.41417345
37602,0.41417345
37603,0.87215436
37604,0.87215436
37605,0.87215436
37606,0.98412156
37607,0.98412156
37608,0.98412156
37609,0.07204324
37610,0.6535244
37611,0.11310853
37612,0.20479625
37613,0.20479625
37614,0.20479625
37615,0.9842927
37616,0.9842927
37617,0.8522469
37618,0.9603177
37619,0.033070434
37620,0.033070434
37621,0.033070434
37622,0.9006199
37623,0.7217867
37624,0.7217867
37625,0.3207589
37626,0.3207589
37627,0.3207589
37628,0.6204941
37629,0.6204941
37630,0.36174926
37631,0.36174926
37632,0.20401227
37633,0.537301
37634,0.537301
37635,0.93111926
37636,0.93111926
37637,0.93111926
37638,0.9916602
37639,0.9916602
37640,0.9916602
37641,0.42343405
37642,0.42343405
37643,0.08044698
37644,0.08044698
37645,0.7091775
37646,0.2604997
37647,0.73512876
37648,0.73512876
37649,0.73512876
37650,0.27731276
37651,0.27731276
37652,0.3021857
37653,0.3021857
37654,0.3021857
37655,0.2824235
37656,0.2824235
37657,0.332497
37658,0.332497
37659,0.90826607
37660,0.90826607
37661,0.90826607
37662,0.17905417
37663,0.17905417
37664,0.9906019
37665,0.9906019
37666,0.96930325
37667,0.901057
37668,0.46834177
37669,0.46834177
37670,0.46834177
37671,0.09325106
37672,0.09325106
37673,0.3217474
37674,0.8973482
37675,0.9925494
37676,0.06676516
37677,0.06676516
37678,0.022213591
37679,0.022213591
37680,0.022213591
37681,0.44416648
37682,0.084633306
37683,0.8332086
37684,0.7615233
37685,0.7615233
37686,0.95133567
37687,0.95133567
37688,0.15779693
37689,0.15779693
37690,0.6910685
37691,0.22886477
37692,0.13225767
37693,0.13225767
37694,0.024662357
37695,0.024662357
37696,0.976532
37697,0.5177332
37698,0.7487697
37699,0.7487697
37700,0.9035758
37701,0.9035758
37702,0.98006517
37703,0.98006517
37704,0.04084041
37705,0.04084041
37706,0.81995314
37707,0.81995314
37708,0.19841248
37709,0.19841248
37710,0.80028963
37711,0.9743109
37712,0.9743109
37713,0.9743109
37714,0.5429724
37715,0.5429724
37716,0.71778256
37717,0.71778256
37718,0.9630893
37719,0.9630893
37720,0.9532902
37721,0.9532902
37722,0.2118246
37723,0.2118246
37724,0.2118246
37725,0.99529994
37726,0.99529994
37727,0.99529994
37728,0.11567471
37729,0.46394572
37730,0.10572871
37731,0.1036857
37732,0.93054664
37733,0.84404457
37734,0.84404457
37735,0.93133706
37736,0.93133706
37737,0.93133706
37738,0.8104656
37739,0.8104656
37740,0.8104656
37741,0.21663012
37742,0.90218335
37743,0.90218335
37744,0.9866899
37745,0.9866899
37746,0.035055023
37747,0.035055023
37748,0.035055023
37749,0.007978165
37750,0.007978165
37751,0.3731512
37752,0.3731512
37753,0.4469522
37754,0.4469522
37755,0.4469522
37756,0.15319379
37757,0.15319379
37758,0.7316626
37759,0.7316626
37760,0.06640009
37761,0.6126443
37762,0.6126443
37763,0.6126443
37764,0.874723
37765,0.874723
37766,0.874723
37767,0.45596874
37768,0.45596874
37769,0.45596874
37770,0.79542935
37771,0.79542935
37772,0.79542935
37773,0.98100626
37774,0.908599
37775,0.908599
37776,0.931621
37777,0.931621
37778,0.931621
37779,0.8296118
37780,0.9824849
37781,0.9824849
37782,0.9824849
37783,0.35850894
37784,0.35850894
37785,0.35850894
37786,0.9222201
37787,0.9222201
37788,0.9222201
37789,0.0750275
37790,0.9977441
37791,0.9977441
37792,0.9977441
37793,0.55044156
37794,0.55044156
37795,0.13898666
37796,0.13898666
37797,0.94687253
37798,0.94687253
37799,0.37427735
37800,0.51510215
37801,0.51510215
37802,0.67000043
37803,0.67000043
37804,0.67000043
37805,0.6966959
37806,0.6966959
37807,0.6966959
37808,0.3574491
37809,0.89188516
37810,0.13657047
37811,0.13657047
37812,0.13657047
37813,0.77789384
37814,0.77789384
37815,0.77789384
37816,0.6056916
37817,0.6056916
37818,0.6056916
37819,0.90199184
37820,0.90199184
37821,0.90199184
37822,0.5807077
37823,0.13655023
37824,0.9866085
37825,0.9309177
37826,0.9309177
37827,0.58414894
37828,0.58414894
37829,0.884166
37830,0.884166
37831,0.884166
37832,0.19263525
37833,0.66219664
37834,0.66219664
37835,0.22805284
37836,0.22805284
37837,0.22805284
37838,0.5076044
37839,0.5076044
37840,0.59518635
37841,0.59518635
37842,0.59518635
37843,0.5247463
37844,0.5247463
37845,0.5247463
37846,0.8970599
37847,0.8970599
37848,0.8970599
37849,0.8987488
37850,0.8987488
37851,0.21858786
37852,0.21858786
37853,0.21858786
37854,0.4376325
37855,0.9290342
37856,0.9290342
37857,0.15745874
37858,0.9936848
37859,0.5429724
37860,0.5429724
37861,0.5817014
37862,0.4496863
37863,0.4496863
37864,0.4496863
37865,0.9640453
37866,0.9640453
37867,0.9640453
37868,0.92586815
37869,0.92586815
37870,0.9027516
37871,0.9027516
37872,0.18295003
37873,0.26687005
37874,0.7468458
37875,0.7468458
37876,0.09084901
37877,0.09084901
37878,0.09084901
37879,0.9893882
37880,0.9893882
37881,0.9893882
37882,0.561165
37883,0.561165
37884,0.020868838
37885,0.020868838
37886,0.7241523
37887,0.7241523
37888,0.21974161
37889,0.21974161
37890,0.21974161
37891,0.20868799
37892,0.20868799
37893,0.20868799
37894,0.99223435
37895,0.99223435
37896,0.85483545
37897,0.37348118
37898,0.8793579
37899,0.9801313
37900,0.9801313
37901,0.9801313
37902,0.46455285
37903,0.8859518
37904,0.8859518
37905,0.24199395
37906,0.24199395
37907,0.24199395
37908,0.71347743
37909,0.050737392
37910,0.6335067
37911,0.6335067
37912,0.62535405
37913,0.62535405
37914,0.9923977
37915,0.9923977
37916,0.9923977
37917,0.23995182
37918,0.23995182
37919,0.07332964
37920,0.07332964
37921,0.44360304
37922,0.07980342
37923,0.8431487
37924,0.58092475
37925,0.58092475
37926,0.9226497
37927,0.9226497
37928,0.9226497
37929,0.012827141
37930,0.012827141
37931,0.8196209
37932,0.8196209
37933,0.8196209
37934,0.98315436
37935,0.98315436
37936,0.4633282
37937,0.9778456
37938,0.66321504
37939,0.66321504
37940,0.989682
37941,0.989682
37942,0.989682
37943,0.7634975
37944,0.7634975
37945,0.7634975
37946,0.6554581
37947,0.11707879
37948,0.11707879
37949,0.11707879
37950,0.97702765
37951,0.97702765
37952,0.97702765
37953,0.9708086
37954,0.9708086
37955,0.9708086
37956,0.19358665
37957,0.19358665
37958,0.19358665
37959,0.98760474
37960,0.9866121
37961,0.9866121
37962,0.9866121
37963,0.3787436
37964,0.3787436
37965,0.9662321
37966,0.9662321
37967,0.9662321
37968,0.38329756
37969,0.98676
37970,0.98676
37971,0.96247655
37972,0.96247655
37973,0.96247655
37974,0.99375194
37975,0.99375194
37976,0.99375194
37977,0.7413315
37978,0.7413315
37979,0.7413315
37980,0.18248735
37981,0.18248735
37982,0.31245798
37983,0.31245798
37984,0.29171142
37985,0.29171142
37986,0.29171142
37987,0.9597394
37988,0.9597394
37989,0.9368573
37990,0.9368573
37991,0.9368573
37992,0.7726209
37993,0.7726209
37994,0.7726209
37995,0.81390077
37996,0.81390077
37997,0.8989077
37998,0.8989077
37999,0.8989077
38000,0.090176366
38001,0.090176366
38002,0.7725021
38003,0.7725021
38004,0.7725021
38005,0.82430106
38006,0.82430106
38007,0.82430106
38008,0.98497456
38009,0.98497456
38010,0.76771456
38011,0.76771456
38012,0.76771456
38013,0.8978776
38014,0.8978776
38015,0.8978776
38016,0.97712076
38017,0.97712076
38018,0.97712076
38019,0.04143584
38020,0.29100195
38021,0.29100195
38022,0.51590586
38023,0.51590586
38024,0.51590586
38025,0.92618424
38026,0.9456686
38027,0.9611889
38028,0.9611889
38029,0.07572131
38030,0.8675621
38031,0.8675621
38032,0.60269403
38033,0.60269403
38034,0.9935927
38035,0.9935927
38036,0.9935927
38037,0.9888891
38038,0.9888891
38039,0.9888891
38040,0.8966354
38041,0.9499384
38042,0.9499384
38043,0.9499384
38044,0.024384225
38045,0.95031506
38046,0.95031506
38047,0.95031506
38048,0.31820533
38049,0.31820533
38050,0.3996726
38051,0.6272434
38052,0.6272434
38053,0.8481523
38054,0.8481523
38055,0.16749972
38056,0.8791657
38057,0.8791657
38058,0.8791657
38059,0.9587155
38060,0.9587155
38061,0.9587155
38062,0.2849153
38063,0.9730757
38064,0.9730757
38065,0.78354883
38066,0.78354883
38067,0.78354883
38068,0.6732469
38069,0.6732469
38070,0.9910172
38071,0.9910172
38072,0.9910172
38073,0.28201124
38074,0.28201124
38075,0.6596051
38076,0.6596051
38077,0.5569876
38078,0.8990566
38079,0.8990566
38080,0.8990566
38081,0.672917
38082,0.672917
38083,0.672917
38084,0.10678091
38085,0.99852115
38086,0.99852115
38087,0.94577587
38088,0.94577587
38089,0.94577587
38090,0.9179064
38091,0.9179064
38092,0.9803791
38093,0.9803791
38094,0.9803791
38095,0.9388209
38096,0.9388209
38097,0.9388209
38098,0.32932696
38099,0.32932696
38100,0.93146944
38101,0.93146944
38102,0.93146944
38103,0.003631186
38104,0.85218334
38105,0.85218334
38106,0.9489675
38107,0.3138957
38108,0.3138957
38109,0.76375186
38110,0.1804939
38111,0.08695493
38112,0.9912554
38113,0.55940515
38114,0.55940515
38115,0.1337845
38116,0.1337845
38117,0.8567556
38118,0.33809385
38119,0.6924429
38120,0.6924429
38121,0.738789
38122,0.738789
38123,0.738789
38124,0.022354148
38125,0.022199696
38126,0.022199696
38127,0.6135361
38128,0.6135361
38129,0.092222586
38130,0.9888622
38131,0.9888622
38132,0.20463113
38133,0.87935734
38134,0.87935734
38135,0.6896074
38136,0.6896074
38137,0.6896074
38138,0.4438093
38139,0.4438093
38140,0.4438093
38141,0.69866335
38142,0.69866335
38143,0.69866335
38144,0.38434467
38145,0.38434467
38146,0.17291652
38147,0.17291652
38148,0.17291652
38149,0.8518362
38150,0.8518362
38151,0.8518362
38152,0.24951878
38153,0.24951878
38154,0.24951878
38155,0.9664795
38156,0.9664795
38157,0.9664795
38158,0.21113509
38159,0.21113509
38160,0.93374944
38161,0.93374944
38162,0.03241559
38163,0.03241559
38164,0.054215223
38165,0.52031916
38166,0.9492014
38167,0.9492014
38168,0.70517796
38169,0.70517796
38170,0.9488927
38171,0.9488927
38172,0.9488927
38173,0.111145325
38174,0.47971877
38175,0.851511
38176,0.49012414
38177,0.49012414
38178,0.792784
38179,0.792784
38180,0.18076529
38181,0.18938996
38182,0.9981084
38183,0.9981084
38184,0.9981084
38185,0.9472949
38186,0.9472949
38187,0.9472949
38188,0.023654288
38189,0.0050884113
38190,0.59704113
38191,0.14065358
38192,0.9418277
38193,0.9418277
38194,0.24170282
38195,0.24170282
38196,0.24170282
38197,0.97718346
38198,0.97718346
38199,0.97718346
38200,0.9302645
38201,0.7324517
38202,0.7324517
38203,0.15278551
38204,0.88287616
38205,0.88287616
38206,0.41085303
38207,0.98964065
38208,0.98964065
38209,0.90980816
38210,0.90980816
38211,0.9546173
38212,0.9546173
38213,0.9546173
38214,0.16108404
38215,0.79989314
38216,0.79989314
38217,0.79989314
38218,0.5711783
38219,0.5711783
38220,0.5711783
38221,0.6090716
38222,0.6090716
38223,0.6090716
38224,0.28612557
38225,0.28612557
38226,0.5250847
38227,0.9763099
38228,0.9763099
38229,0.9763099
38230,0.42789948
38231,0.04887467
38232,0.04887467
38233,0.958304
38234,0.958304
38235,0.958304
38236,0.96001124
38237,0.96001124
38238,0.9284233
38239,0.9284233
38240,0.8335616
38241,0.8335616
38242,0.8335616
38243,0.74214864
38244,0.74214864
38245,0.74214864
38246,0.9753802
38247,0.9885839
38248,0.9885839
38249,0.9885839
38250,0.108450755
38251,0.108450755
38252,0.108450755
38253,0.4141891
38254,0.4141891
38255,0.4141891
38256,0.91783136
38257,0.91783136
38258,0.03501394
38259,0.796105
38260,0.38460568
38261,0.8979077
38262,0.8979077
38263,0.8979077
38264,0.086315334
38265,0.26746246
38266,0.14035542
38267,0.14035542
38268,0.14035542
38269,0.062148612
38270,0.062148612
38271,0.6023712
38272,0.6023712
38273,0.19091794
38274,0.07838561
38275,0.07838561
38276,0.45710832
38277,0.97661054
38278,0.97661054
38279,0.9892917
38280,0.9892917
38281,0.9892917
38282,0.96917725
38283,0.96917725
38284,0.96917725
38285,0.030822322
38286,0.030822322
38287,0.88903093
38288,0.88903093
38289,0.0591214
38290,0.20936242
38291,0.20936242
38292,0.9366695
38293,0.9366695
38294,0.9366695
38295,0.49990425
38296,0.9945404
38297,0.9945404
38298,0.9945404
38299,0.151573
38300,0.151573
38301,0.151573
38302,0.2943104
38303,0.4903703
38304,0.4903703
38305,0.9593591
38306,0.9593591
38307,0.4726233
38308,0.8222639
38309,0.977024
38310,0.977024
38311,0.977024
38312,0.040086534
38313,0.040086534
38314,0.040086534
38315,0.57487404
38316,0.9667654
38317,0.77132726
38318,0.77132726
38319,0.77132726
38320,0.9673953
38321,0.9673953
38322,0.13693017
38323,0.6096217
38324,0.6096217
38325,0.14703605
38326,0.14703605
38327,0.6513308
38328,0.6064188
38329,0.6064188
38330,0.0787772
38331,0.97816485
38332,0.97816485
38333,0.97816485
38334,0.9247447
38335,0.9247447
38336,0.9247447
38337,0.52794284
38338,0.52794284
38339,0.22760312
38340,0.22760312
38341,0.1164194
38342,0.1164194
38343,0.1164194
38344,0.13119362
38345,0.13119362
38346,0.13119362
38347,0.9655817
38348,0.9655817
38349,0.9655817
38350,0.8388917
38351,0.8388917
38352,0.8388917
38353,0.99876034
38354,0.99876034
38355,0.99876034
38356,0.9265687
38357,0.9265687
38358,0.9265687
38359,0.35403833
38360,0.35403833
38361,0.99206984
38362,0.99206984
38363,0.99206984
38364,0.101267874
38365,0.101267874
38366,0.101267874
38367,0.6125134
38368,0.6183955
38369,0.6183955
38370,0.9517725
38371,0.9517725
38372,0.9517725
38373,0.40536997
38374,0.40536997
38375,0.40536997
38376,0.26884305
38377,0.26884305
38378,0.92420435
38379,0.92420435
38380,0.026853073
38381,0.28248432
38382,0.061940458
38383,0.7522284
38384,0.7522284
38385,0.7522284
38386,0.26790053
38387,0.26790053
38388,0.33636838
38389,0.29819942
38390,0.29819942
38391,0.29819942
38392,0.8371195
38393,0.8371195
38394,0.95994246
38395,0.95994246
38396,0.25914744
38397,0.98210984
38398,0.38168892
38399,0.38168892
38400,0.91792136
38401,0.91792136
38402,0.051681165
38403,0.051681165
38404,0.86306334
38405,0.022262624
38406,0.2359671
38407,0.2359671
38408,0.2359671
38409,0.9286052
38410,0.9286052
38411,0.9286052
38412,0.049716398
38413,0.049716398
38414,0.9573241
38415,0.9573241
38416,0.8929669
38417,0.41349378
38418,0.99616075
38419,0.99616075
38420,0.99616075
38421,0.9554699
38422,0.9554699
38423,0.4569105
38424,0.4569105
38425,0.4569105
38426,0.83398366
38427,0.83398366
38428,0.83398366
38429,0.73406583
38430,0.73406583
38431,0.73406583
38432,0.026871623
38433,0.32724977
38434,0.32724977
38435,0.9115594
38436,0.9115594
38437,0.024447523
38438,0.80616695
38439,0.80616695
38440,0.9855128
38441,0.9855128
38442,0.9855128
38443,0.16423827
38444,0.16423827
38445,0.16423827
38446,0.09448774
38447,0.84178126
38448,0.84178126
38449,0.84178126
38450,0.99124897
38451,0.99124897
38452,0.99124897
38453,0.6462964
38454,0.6462964
38455,0.6462964
38456,0.36130777
38457,0.61594105
38458,0.61594105
38459,0.15145245
38460,0.71257937
38461,0.71257937
38462,0.6524734
38463,0.02167758
38464,0.02167758
38465,0.67623276
38466,0.23076509
38467,0.23076509
38468,0.10572871
38469,0.10572871
38470,0.19696069
38471,0.19696069
38472,0.7572702
38473,0.99436027
38474,0.037198108
38475,0.037198108
38476,0.0062725535
38477,0.0062725535
38478,0.33341527
38479,0.9351255
38480,0.9351255
38481,0.9351255
38482,0.43699616
38483,0.4507687
38484,0.4507687
38485,0.4507687
38486,0.11513261
38487,0.11513261
38488,0.25048888
38489,0.21100807
38490,0.99588084
38491,0.99588084
38492,0.99588084
38493,0.07403372
38494,0.9907212
38495,0.9907212
38496,0.59448415
38497,0.59448415
38498,0.59448415
38499,0.66056526
38500,0.07512576
38501,0.94580996
38502,0.94580996
38503,0.94580996
38504,0.33343425
38505,0.33343425
38506,0.41488594
38507,0.41488594
38508,0.2416777
38509,0.2416777
38510,0.980853
38511,0.980853
38512,0.45342445
38513,0.45342445
38514,0.45342445
38515,0.96661067
38516,0.96661067
38517,0.96661067
38518,0.7557197
38519,0.7557197
38520,0.92387676
38521,0.92387676
38522,0.92387676
38523,0.94304705
38524,0.94304705
38525,0.94304705
38526,0.83860487
38527,0.83860487
38528,0.83860487
38529,0.72764075
38530,0.26722875
38531,0.26722875
38532,0.87084734
38533,0.87084734
38534,0.09201943
38535,0.003631186
38536,0.0864703
38537,0.0864703
38538,0.98614174
38539,0.46949732
38540,0.5618465
38541,0.5618465
38542,0.06871356
38543,0.06871356
38544,0.06871356
38545,0.24145657
38546,0.9280985
38547,0.9280985
38548,0.9280985
38549,0.5507648
38550,0.5507648
38551,0.98560053
38552,0.98560053
38553,0.98560053
38554,0.20845662
38555,0.20845662
38556,0.9074154
38557,0.33208993
38558,0.33208993
38559,0.33208993
38560,0.19194843
38561,0.6404445
38562,0.6404445
38563,0.40081257
38564,0.40081257
38565,0.73524535
38566,0.73524535
38567,0.70073974
38568,0.8140304
38569,0.8140304
38570,0.8140304
38571,0.21487477
38572,0.21487477
38573,0.21487477
38574,0.97563976
38575,0.97563976
38576,0.88221216
38577,0.88221216
38578,0.9807391
38579,0.9807391
38580,0.48310208
38581,0.48310208
38582,0.48310208
38583,0.9867402
38584,0.9867402
38585,0.9867402
38586,0.6316137
38587,0.6316137
38588,0.4539432
38589,0.4539432
38590,0.4539432
38591,0.8698654
38592,0.8698654
38593,0.8698654
38594,0.51969683
38595,0.51969683
38596,0.51969683
38597,0.9529385
38598,0.9529385
38599,0.9529385
38600,0.08617471
38601,0.7308297
38602,0.7308297
38603,0.050556384
38604,0.050556384
38605,0.8305681
38606,0.7044902
38607,0.7044902
38608,0.57026607
38609,0.97984
38610,0.97984
38611,0.97984
38612,0.9032323
38613,0.9032323
38614,0.9032323
38615,0.88563156
38616,0.11767711
38617,0.653072
38618,0.653072
38619,0.021497175
38620,0.91889256
38621,0.16566367
38622,0.9867402
38623,0.9867402
38624,0.9867402
38625,0.89881885
38626,0.93238175
38627,0.93238175
38628,0.87032616
38629,0.87032616
38630,0.023928965
38631,0.023928965
38632,0.33194157
38633,0.8994342
38634,0.8994342
38635,0.99089944
38636,0.86208653
38637,0.86208653
38638,0.86208653
38639,0.69046015
38640,0.69046015
38641,0.69046015
38642,0.02875245
38643,0.24235168
38644,0.24235168
38645,0.24235168
38646,0.5032356
38647,0.5032356
38648,0.5032356
38649,0.6596051
38650,0.6596051
38651,0.6596051
38652,0.15220508
38653,0.15220508
38654,0.8083731
38655,0.8083731
38656,0.8083731
38657,0.2302909
38658,0.2302909
38659,0.083483994
38660,0.083483994
38661,0.083483994
38662,0.30891308
38663,0.98344916
38664,0.98344916
38665,0.98344916
38666,0.78946894
38667,0.78946894
38668,0.78946894
38669,0.42653015
38670,0.42653015
38671,0.42653015
38672,0.99934715
38673,0.99934715
38674,0.99934715
38675,0.36641237
38676,0.95125175
38677,0.95125175
38678,0.95125175
38679,0.085003175
38680,0.085003175
38681,0.8332213
38682,0.8332213
38683,0.8332213
38684,0.5361104
38685,0.5361104
38686,0.35885048
38687,0.30636245
38688,0.55540216
38689,0.75797325
38690,0.21098937
38691,0.21098937
38692,0.79679036
38693,0.79679036
38694,0.9049777
38695,0.10915969
38696,0.10915969
38697,0.8786258
38698,0.8786258
38699,0.9384783
38700,0.9384783
38701,0.9384783
38702,0.5658643
38703,0.5658643
38704,0.64255005
38705,0.64255005
38706,0.64255005
38707,0.09237183
38708,0.70401067
38709,0.1838364
38710,0.1838364
38711,0.89468074
38712,0.89468074
38713,0.89468074
38714,0.65723485
38715,0.65723485
38716,0.65723485
38717,0.9816913
38718,0.9816913
38719,0.021482697
38720,0.8618862
38721,0.93683445
38722,0.93683445
38723,0.945984
38724,0.945984
38725,0.945984
38726,0.614007
38727,0.614007
38728,0.5966896
38729,0.5966896
38730,0.082696386
38731,0.997471
38732,0.997471
38733,0.997471
38734,0.75905997
38735,0.75905997
38736,0.75905997
38737,0.21249717
38738,0.90786284
38739,0.24199599
38740,0.3742475
38741,0.3742475
38742,0.92523783
38743,0.92523783
38744,0.61581635
38745,0.61581635
38746,0.5095367
38747,0.5095367
38748,0.89100766
38749,0.5993034
38750,0.5993034
38751,0.23647724
38752,0.073622815
38753,0.50196147
38754,0.74445313
38755,0.74445313
38756,0.74445313
38757,0.69158673
38758,0.69158673
38759,0.69158673
38760,0.6337418
38761,0.6337418
38762,0.6337418
38763,0.94113076
38764,0.94113076
38765,0.94113076
38766,0.8477198
38767,0.8363214
38768,0.9829585
38769,0.9829585
38770,0.9829585
38771,0.38481414
38772,0.38481414
38773,0.38481414
38774,0.8759126
38775,0.8759126
38776,0.6595597
38777,0.6595597
38778,0.3766972
38779,0.9853461
38780,0.9853461
38781,0.98256946
38782,0.98256946
38783,0.98256946
38784,0.4525014
38785,0.4525014
38786,0.94270486
38787,0.94270486
38788,0.94270486
38789,0.7114532
38790,0.7114532
38791,0.49435273
38792,0.49435273
38793,0.2825836
38794,0.2825836
38795,0.2825836
38796,0.4468535
38797,0.5597183
38798,0.5597183
38799,0.5597183
38800,0.9231713
38801,0.3695796
38802,0.3695796
38803,0.3695796
38804,0.81760716
38805,0.9319835
38806,0.014717125
38807,0.014717125
38808,0.014717125
38809,0.9143446
38810,0.44110873
38811,0.64979464
38812,0.7139367
38813,0.7139367
38814,0.7139367
38815,0.35292646
38816,0.6855261
38817,0.6855261
38818,0.6855261
38819,0.9870302
38820,0.9870302
38821,0.9870302
38822,0.16173276
38823,0.6732407
38824,0.97769004
38825,0.97769004
38826,0.97769004
38827,0.85981166
38828,0.85981166
38829,0.85981166
38830,0.863591
38831,0.49030215
38832,0.49030215
38833,0.49030215
38834,0.22562504
38835,0.24116744
38836,0.24116744
38837,0.9896506
38838,0.9896506
38839,0.9896506
38840,0.59831965
38841,0.8182319
38842,0.8182319
38843,0.9636762
38844,0.9636762
38845,0.9636762
38846,0.058685996
38847,0.058685996
38848,0.9127606
38849,0.9127606
38850,0.9127606
38851,0.99796295
38852,0.99796295
38853,0.94430715
38854,0.94430715
38855,0.9730013
38856,0.9730013
38857,0.9730013
38858,0.2123074
38859,0.2123074
38860,0.09171528
38861,0.09171528
38862,0.16127926
38863,0.16127926
38864,0.16127926
38865,0.5531943
38866,0.5531943
38867,0.5531943
38868,0.9812439
38869,0.9812439
38870,0.9812439
38871,0.29336375
38872,0.11583466
38873,0.11583466
38874,0.11583466
38875,0.9804436
38876,0.9804436
38877,0.9804436
38878,0.9981997
38879,0.9981997
38880,0.9981997
38881,0.96637106
38882,0.96637106
38883,0.8393745
38884,0.8393745
38885,0.32951853
38886,0.27246705
38887,0.98632324
38888,0.98632324
38889,0.35897803
38890,0.35897803
38891,0.35897803
38892,0.19963853
38893,0.9943968
38894,0.9943968
38895,0.44189185
38896,0.44189185
38897,0.4267326
38898,0.5269206
38899,0.9580719
38900,0.99522483
38901,0.99522483
38902,0.83475405
38903,0.84752965
38904,0.84752965
38905,0.9837029
38906,0.9837029
38907,0.9837029
38908,0.8483774
38909,0.9708873
38910,0.96141344
38911,0.96141344
38912,0.96141344
38913,0.97946185
38914,0.97946185
38915,0.97946185
38916,0.9834646
38917,0.9834646
38918,0.9834646
38919,0.90692157
38920,0.90692157
38921,0.12707886
38922,0.6537761
38923,0.6537761
38924,0.6537761
38925,0.22347733
38926,0.9267028
38927,0.9267028
38928,0.993845
38929,0.993845
38930,0.993845
38931,0.7884983
38932,0.9550266
38933,0.9550266
38934,0.9550266
38935,0.23757683
38936,0.9439667
38937,0.9439667
38938,0.080091506
38939,0.21504077
38940,0.21504077
38941,0.3771296
38942,0.3771296
38943,0.3771296
38944,0.402228
38945,0.402228
38946,0.9412238
38947,0.7353273
38948,0.06990148
38949,0.06990148
38950,0.06990148
38951,0.561572
38952,0.561572
38953,0.561572
38954,0.23587692
38955,0.65756685
38956,0.65756685
38957,0.27422646
38958,0.27422646
38959,0.94160813
38960,0.94160813
38961,0.53629845
38962,0.019982804
38963,0.44412395
38964,0.44412395
38965,0.020868838
38966,0.8296118
38967,0.31579235
38968,0.31579235
38969,0.31579235
38970,0.06428363
38971,0.94745517
38972,0.94745517
38973,0.94745517
38974,0.8381622
38975,0.97505754
38976,0.97505754
38977,0.97505754
38978,0.6118391
38979,0.6118391
38980,0.17563036
38981,0.18632036
38982,0.18632036
38983,0.18632036
38984,0.34902623
38985,0.22576706
38986,0.22576706
